Date,Market Cap,rsi,macd,macd_signal,obv,ichimoku,mfi,bb_high_indicator,bb_low_indicator
1428444000,0.010886058483907267,0.9254559624889015,0.0010215727566636654,-0.0006502511583057305,-5.656268910055292,0.013776946947321195,0.5695901100451269,0.0,0.0
1428357600,0.010978104562137235,0.9773489771093704,0.001925737158299627,-4.802251710106167e-05,-5.655615323333854,0.014021011702246981,0.562901225079338,0.0,0.0
1428271200,0.011209844821718214,0.9857941392558907,0.0027305619596980865,0.0006310982792013602,-5.654906285402437,0.014090103563016414,0.626594406201245,0.0,0.0
1428184800,0.01090773622451639,1.0,0.003591875234982939,0.0013855834113553843,-5.654210873151287,0.014327887239690433,0.6809915634581506,0.0,0.0
1428098400,0.010927543608439295,0.5658063923953424,0.0038721588414773545,0.0020578952611084024,-5.65465303532378,0.01448895203200359,0.639300274017855,0.0,0.0
1428012000,0.010872414078573377,0.5910989099443904,0.0040793999760024464,0.002646558938928607,-5.653833845269606,0.01448895203200359,0.7066403381326996,0.0,0.0
1427925600,0.010612158544923821,0.5023961207245655,0.0041276340056060744,0.0031293165561211496,-5.654763668769268,0.01448895203200359,0.6235765025152644,0.0,0.0
1427839200,0.010486568692682,0.25410468495072847,0.0038247427042986904,0.0034412556439655244,-5.655573324386393,0.01458810333869219,0.6186830131760735,0.0,0.0
1427752800,0.010622430175905513,0.18220675190785948,0.0033875458094165013,0.0035836090375250163,-5.656375717692892,0.01463610872247355,0.630393446636877,0.0,0.0
1427666400,0.01042343648912587,0.4474415801335411,0.003176034314919055,0.0036456304894574984,-5.6555613762574115,0.01460694657344749,0.6230760159426306,0.0,0.0
1427583600,0.010843684173409661,0.2649441541417483,0.002727117518758676,0.0035851761296046107,-5.656329347910334,0.01460694657344749,0.5650082001318223,0.0,0.0
1427497200,0.010593516301231676,0.6907872841809547,0.0028614018591344714,0.00356973830138046,-5.655761638365952,0.01460694657344749,0.5659029664053417,0.0,0.0
1427410800,0.010658518861474025,0.4662188690025891,0.0026383090250542167,0.003502687105642855,-5.656373020869942,0.014513029498635362,0.585443524904204,0.0,0.0
1427324400,0.010557488938833204,0.5288926987292858,0.002510324869666726,0.003417665254377095,-5.6554624007316106,0.014513029498635362,0.5918236038208575,0.0,0.0
1427238000,0.010605688950484606,0.4190445986475282,0.002262040149694825,0.0032887699512354246,-5.6567317797226515,0.014452910606797025,0.4839412171076695,0.0,0.0
1427151600,0.011420919172995729,0.3874437456382434,0.0020104764320981188,0.0031239718973898756,-5.658150043159784,0.014449919617153325,0.3943802014951153,0.0,0.0
1427065200,0.011474454300440607,0.8941053071701595,0.0028743362089171595,0.0032039463352816775,-5.6573426985995985,0.01475021497738064,0.4015122602832054,1.0,0.0
1426978800,0.011129910069571137,0.9024374981016279,0.0035809142897158574,0.003441174302686697,-5.656690148845516,0.014786705051033761,0.4003204231682822,0.0,0.0
1426892400,0.011200799654137322,0.5537594078114435,0.00368679508127684,0.0036569179681322497,-5.6572964066780695,0.014786705051033761,0.39421615758638207,0.0,0.0
1426806000,0.011168635651451366,0.6064025858210541,0.0038163919504550833,0.003861289222250295,-5.656643198644368,0.014786705051033761,0.38654371469191984,0.0,0.0
1426719600,0.010948700102103078,0.5616322643375117,0.003832414113322421,0.004028714757196904,-5.6585094567529755,0.014871649156914793,0.35633267707189986,0.0,0.0
1426633200,0.012194204347199524,0.3455563240667218,0.0035640211670945636,0.004096846954816845,-5.660527048390984,0.015032713949227951,0.3224294664237702,0.0,0.0
1426546800,0.012427845625051741,0.8772116799139673,0.00480952644548331,0.004456742624974804,-5.659766232874555,0.015557333532732642,0.3823912672186483,1.0,0.0
1426460400,0.012214839593917969,0.9020745980761683,0.005991385368071418,0.005034443394617866,-5.659004748461094,0.015823980259468354,0.38607058393217547,0.0,0.0
1426374000,0.012029612958812292,0.7451067650183184,0.006633829661039753,0.0056541272336687485,-5.6594283867867,0.015946909933824353,0.3936101624544988,0.0,0.0
1426287600,0.012155693396414435,0.5819889313789041,0.006830447910656343,0.006198083839627665,-5.660228667227974,0.015946909933824353,0.3443439459973382,0.0,0.0
1426201200,0.012565884080811673,0.6707921915202583,0.0070839668692225756,0.006695410348281983,-5.659116617065651,0.015946909933824353,0.4147327112627924,0.0,0.0
1426114800,0.012648793006705688,0.8259248232650481,0.007663595596371697,0.007235392804375634,-5.657963381957547,0.01605937114442741,0.4318908528073109,0.0,0.0
1426028400,0.012448695502865325,0.8514788455707563,0.008134416812024668,0.007782821113927886,-5.656761352757536,0.016120088234194488,0.5179854377668927,0.0,0.0
1425942000,0.012374371820776903,0.5904821649963251,0.008173834704070607,0.008230428776077816,-5.6591598547113175,0.01613848282050323,0.4755748347442228,0.0,0.0
1425855600,0.011728822809766329,0.48640668949969984,0.008001388397028436,0.008546232176485561,-5.661254252716376,0.016497700676711406,0.3894186912387693,0.0,0.0
1425769200,0.011794745217559277,0.16909661379803662,0.0069930740931190335,0.008551642691581676,-5.66203526609184,0.016477810595580813,0.34875843985712307,0.0,1.0
1425682800,0.011615190975682296,0.2623002081343405,0.006221272078907013,0.008366730196101433,-5.661404382938949,0.016441470071409878,0.38461697255888116,0.0,0.0
1425596400,0.011753076123517128,0.20125141581749664,0.005364273293204068,0.00800866958979992,-5.662427862640402,0.016439675477623657,0.34012417380833043,0.0,0.0
